协议编号,借据编号,还款期数,应还日期,欠还利息,欠还本金,欠还本息,还款标志
061238226997,102,5,2018-09-05,112.00,0.00,112.00,3
061238226997,102,6,2018-10-05,112.00,0.00,112.00,3
061238226997,102,7,2018-11-05,112.00,0.00,112.00,3
061238226997,102,8,2018-12-05,112.00,0.00,112.00,3
251211075014,110,1,2018-06-22,14.00,662.02,676.02,3
251211075014,110,2,2018-07-22,9.37,666.65,676.02,3
251211075014,110,3,2018-08-22,4.69,671.33,676.02,3
110818045558,102,7,2018-12-12,1852.62,9445.01,11297.63,3
260408725883,106,4,2018-06-02,5943.86,70778.76,76722.62,3
260408725883,106,5,2018-07-02,5306.85,71415.77,76722.62,3
260408725883,106,6,2018-08-02,4664.11,72058.51,76722.62,3
260408725883,106,7,2018-09-02,4015.59,72707.03,76722.62,3
260408725883,106,8,2018-10-02,3361.22,73361.40,76722.62,3
260408725883,106,9,2018-11-02,2700.97,74021.65,76722.62,3
260408725883,106,10,2018-12-02,2034.78,74687.84,76722.62,3
171796146980,110,2,2018-07-12,26.67,1666.67,1693.33,3
171796146980,110,3,2018-08-12,13.33,1666.67,1680.00,3
171656602503,107,2,2018-06-27,3978.00,0.00,3978.00,3
171656602503,107,3,2018-07-27,3978.00,0.00,3978.00,3
171656602503,107,4,2018-08-27,3978.00,0.00,3978.00,3
171656602503,107,5,2018-09-27,3978.00,0.00,3978.00,3
171656602503,107,6,2018-10-27,3978.00,0.00,3978.00,3
171656602503,107,7,2018-11-27,3978.00,0.00,3978.00,3
171656602503,107,8,2018-12-27,3978.00,0.00,3978.00,3
211155648894,103,3,2018-07-20,43.85,371.41,415.26,3
211155648894,103,4,2018-08-20,41.25,374.01,415.26,3
211155648894,103,5,2018-09-20,38.64,376.62,415.26,3
211155648894,103,6,2018-10-20,36.00,379.26,415.26,3
211155648894,103,7,2018-11-20,33.35,381.91,415.26,3
211155648894,103,8,2018-12-20,30.67,384.59,415.26,3
120787883917,118,4,2018-06-17,21767.15,798978.19,820745.34,3
120787883917,118,5,2018-07-17,14576.34,806169.00,820745.34,3
120787883917,118,6,2018-08-17,7320.84,813424.50,820745.34,3
041280634995,101,1,2018-04-08,13776.00,109333.39,123109.39,3
041280634995,101,2,2018-05-08,13010.67,109333.33,122344.00,3
041280634995,101,3,2018-06-08,12245.33,109333.33,121578.67,3
041280634995,101,4,2018-07-08,11480.00,109333.33,120813.33,3
041280634995,101,5,2018-08-08,10714.67,109333.33,120048.00,3
041280634995,101,6,2018-09-08,9949.33,109333.33,119282.67,3
041280634995,101,7,2018-10-08,9184.00,109333.33,118517.33,3
041280634995,101,8,2018-11-08,8418.67,109333.33,117752.00,3
041280634995,101,9,2018-12-08,7653.33,109333.33,116986.67,3
131179043577,118,2,2018-08-06,415.56,2444.44,2860.00,3
131179043577,118,3,2018-09-06,391.11,2444.44,2835.56,3
131179043577,118,4,2018-10-06,366.67,2444.44,2811.11,3
131179043577,118,5,2018-11-06,342.22,2444.44,2786.67,3
131179043577,118,6,2018-12-06,317.78,2444.44,2762.22,3
200948323706,107,3,2018-09-29,2387.00,0.00,2387.00,3
200948323706,107,4,2018-10-29,2387.00,0.00,2387.00,3
200948323706,107,5,2018-11-29,2387.00,0.00,2387.00,3
200948323706,107,6,2018-12-29,2387.00,0.00,2387.00,3
060767908255,112,3,2018-07-04,379.50,1916.67,2296.17,3
060767908255,112,4,2018-08-04,362.25,1916.67,2278.92,3
060767908255,112,5,2018-09-04,345.00,1916.67,2261.67,3
060767908255,112,6,2018-10-04,327.75,1916.67,2244.42,3
060767908255,112,7,2018-11-04,310.50,1916.67,2227.17,3
060767908255,112,8,2018-12-04,293.25,1916.67,2209.92,3
130321041951,114,7,2018-11-09,3686.71,32428.25,36114.96,3
130321041951,114,8,2018-12-09,3492.14,32622.82,36114.96,3
060561253694,101,4,2018-11-11,352.50,2611.11,2963.61,3
060561253694,101,5,2018-12-11,329.00,2611.11,2940.11,3
161735828975,104,4,2018-11-27,2714.25,21541.67,24255.92,3
161735828975,104,5,2018-12-27,2585.00,21541.67,24126.67,3
070619181500,120,5,2018-06-16,7310.61,37250.80,44561.41,3
070619181500,120,6,2018-07-16,6975.35,37586.06,44561.41,3
070619181500,120,7,2018-08-16,6637.08,37924.33,44561.41,3
070619181500,120,8,2018-09-16,6295.76,38265.65,44561.41,3
070619181500,120,9,2018-10-16,5951.37,38610.04,44561.41,3
070619181500,120,10,2018-11-16,5603.88,38957.53,44561.41,3
070619181500,120,11,2018-12-16,5253.26,39308.15,44561.41,3
161285210586,111,5,2018-09-30,18952.00,0.00,18952.00,3
161285210586,111,6,2018-10-30,18952.00,2369000.00,2387952.00,3
251427516055,109,9,2018-10-25,23525.00,261388.89,284913.89,3
251427516055,109,10,2018-11-25,21172.50,261388.89,282561.39,3
251427516055,109,11,2018-12-25,18820.00,261388.89,280208.89,3
060814634868,100,5,2018-10-03,5467.78,39055.56,44523.33,3
060814634868,100,6,2018-11-03,5077.22,39055.56,44132.78,3
060814634868,100,7,2018-12-03,4686.67,39055.56,43742.22,3
230292561637,115,4,2018-07-31,1464.75,7750.00,9214.75,3
230292561637,115,5,2018-08-31,1395.00,7750.00,9145.00,3
230292561637,115,6,2018-09-30,1325.25,7750.00,9075.25,3
230292561637,115,7,2018-10-31,1255.50,7750.00,9005.50,3
230292561637,115,8,2018-11-30,1185.75,7750.00,8935.75,3
061233158298,106,2,2018-07-12,4832.00,0.00,4832.00,3
061233158298,106,3,2018-08-12,4832.00,604000.00,608832.00,3
140487666226,115,2,2018-03-11,127.50,2833.33,2960.83,3
140487666226,115,3,2018-04-11,102.00,2833.33,2935.33,3
140487666226,115,4,2018-05-11,76.50,2833.33,2909.83,3
140487666226,115,5,2018-06-11,51.00,2833.33,2884.33,3
140487666226,115,6,2018-07-11,25.50,2833.33,2858.83,3
131497933658,112,3,2018-06-30,5202.70,27153.51,32356.21,3
131497933658,112,4,2018-07-30,4985.47,27370.74,32356.21,3
131497933658,112,5,2018-08-30,4766.51,27589.70,32356.21,3
131497933658,112,6,2018-09-30,4545.79,27810.42,32356.21,3
131497933658,112,7,2018-10-30,4323.31,28032.90,32356.21,3
131497933658,112,8,2018-11-30,4099.04,28257.17,32356.21,3
131497933658,112,9,2018-12-30,3872.99,28483.22,32356.21,3
160583487636,109,2,2018-03-20,73.33,666.67,740.00,3
160583487636,109,3,2018-04-20,66.67,666.67,733.33,3
160583487636,109,4,2018-05-20,60.00,666.67,726.67,3
160583487636,109,5,2018-06-20,53.33,666.67,720.00,3
160583487636,109,6,2018-07-20,46.67,666.67,713.33,3
160583487636,109,7,2018-08-20,40.00,666.67,706.67,3
160583487636,109,8,2018-09-20,33.33,666.67,700.00,3
160583487636,109,9,2018-10-20,26.67,666.67,693.33,3
160583487636,109,10,2018-11-20,20.00,666.67,686.67,3
160583487636,109,11,2018-12-20,13.33,666.67,680.00,3
300530526818,101,2,2018-09-28,5486.67,137166.67,142653.33,3
300530526818,101,3,2018-10-28,4389.33,137166.67,141556.00,3
300530526818,101,4,2018-11-28,3292.00,137166.67,140458.67,3
300530526818,101,5,2018-12-28,2194.67,137166.67,139361.33,3
230253457146,106,4,2018-05-25,5551.00,0.00,5551.00,3
230253457146,106,5,2018-06-25,5551.00,0.00,5551.00,3
230253457146,106,6,2018-07-25,5551.00,0.00,5551.00,3
230253457146,106,7,2018-08-25,5551.00,0.00,5551.00,3
230253457146,106,8,2018-09-25,5551.00,0.00,5551.00,3
230253457146,106,9,2018-10-25,5551.00,0.00,5551.00,3
230253457146,106,10,2018-11-25,5551.00,0.00,5551.00,3
230253457146,106,11,2018-12-25,5551.00,0.00,5551.00,3
271065758359,114,6,2018-09-28,42.00,0.00,42.00,3
271065758359,114,7,2018-10-28,42.00,0.00,42.00,3
271065758359,114,8,2018-11-28,42.00,0.00,42.00,3
271065758359,114,9,2018-12-28,42.00,0.00,42.00,3
200458691052,105,6,2018-08-16,11268.00,1878000.00,1889268.00,3
060755053854,100,5,2018-11-02,1120.00,0.00,1120.00,3
060755053854,100,6,2018-12-02,1120.00,112000.00,113120.00,3
301485753444,117,2,2018-03-01,6712.00,0.00,6712.00,3
301485753444,117,3,2018-04-01,6712.00,0.00,6712.00,3
301485753444,117,4,2018-05-01,6712.00,0.00,6712.00,3
301485753444,117,5,2018-06-01,6712.00,0.00,6712.00,3
301485753444,117,6,2018-07-01,6712.00,0.00,6712.00,3
301485753444,117,7,2018-08-01,6712.00,0.00,6712.00,3
301485753444,117,8,2018-09-01,6712.00,0.00,6712.00,3
301485753444,117,9,2018-10-01,6712.00,0.00,6712.00,3
301485753444,117,10,2018-11-01,6712.00,0.00,6712.00,3
301485753444,117,11,2018-12-01,6712.00,0.00,6712.00,3
110549678357,119,2,2018-07-29,48.00,0.00,48.00,3
110549678357,119,3,2018-08-29,48.00,0.00,48.00,3
110549678357,119,4,2018-09-29,48.00,0.00,48.00,3
110549678357,119,5,2018-10-29,48.00,0.00,48.00,3
110549678357,119,6,2018-11-29,48.00,0.00,48.00,3
110549678357,119,7,2018-12-29,48.00,0.00,48.00,3
181027711631,114,3,2018-08-26,2257.66,27219.61,29477.27,3
181027711631,114,4,2018-09-26,2039.90,27437.37,29477.27,3
181027711631,114,5,2018-10-26,1820.40,27656.87,29477.27,3
181027711631,114,6,2018-11-26,1599.15,27878.12,29477.27,3
181027711631,114,7,2018-12-26,1376.12,28101.15,29477.27,3
271013126549,114,2,2018-03-29,4264.00,0.00,4264.00,3
271013126549,114,3,2018-04-29,4264.00,0.00,4264.00,3
271013126549,114,4,2018-05-29,4264.00,0.00,4264.00,3
271013126549,114,5,2018-06-29,4264.00,0.00,4264.00,3
271013126549,114,6,2018-07-29,4264.00,0.00,4264.00,3
271013126549,114,7,2018-08-29,4264.00,0.00,4264.00,3
271013126549,114,8,2018-09-29,4264.00,0.00,4264.00,3
271013126549,114,9,2018-10-29,4264.00,0.00,4264.00,3
271013126549,114,10,2018-11-29,4264.00,0.00,4264.00,3
271013126549,114,11,2018-12-29,4264.00,0.00,4264.00,3
140746880914,114,7,2018-11-13,680.00,0.00,680.00,3
140746880914,114,8,2018-12-13,680.00,0.00,680.00,3
060363482021,120,9,2018-12-10,163.11,5764.69,5927.80,3
040837793401,111,2,2018-07-03,215.41,15333.09,15548.50,3
040837793401,111,3,2018-08-03,108.09,15440.41,15548.50,3
050944376762,111,2,2018-08-12,182.00,0.00,182.00,3
050944376762,111,3,2018-09-12,182.00,26000.00,26182.00,3
200450268412,110,6,2018-09-13,122.68,750.57,873.25,3
200450268412,110,7,2018-10-13,116.68,756.57,873.25,3
200450268412,110,8,2018-11-13,110.63,762.62,873.25,3
200450268412,110,9,2018-12-13,104.53,768.72,873.25,3
060286016759,115,10,2018-12-03,2484.99,82010.21,84495.20,3
240538974496,111,3,2018-06-21,7026.30,878285.40,885311.70,3
120743850167,114,1,2018-08-23,3744.00,0.00,3744.00,3
120743850167,114,2,2018-09-23,3744.00,0.00,3744.00,3
120743850167,114,3,2018-10-23,3744.00,624000.00,627744.00,3
161028625249,117,1,2018-03-18,43776.00,385658.76,429434.76,3
161028625249,117,2,2018-04-18,40305.07,389129.69,429434.76,3
161028625249,117,3,2018-05-18,36802.90,392631.86,429434.76,3
161028625249,117,4,2018-06-18,33269.22,396165.54,429434.76,3
161028625249,117,5,2018-07-18,29703.73,399731.03,429434.76,3
161028625249,117,6,2018-08-18,26106.15,403328.61,429434.76,3
161028625249,117,7,2018-09-18,22476.19,406958.57,429434.76,3
161028625249,117,8,2018-10-18,18813.56,410621.20,429434.76,3
161028625249,117,9,2018-11-18,15117.97,414316.79,429434.76,3
161028625249,117,10,2018-12-18,11389.12,418045.64,429434.76,3
070610446718,103,1,2018-03-02,117.00,668.54,785.54,3
070610446718,103,2,2018-04-02,110.98,674.56,785.54,3
070610446718,103,3,2018-05-02,104.91,680.63,785.54,3
070610446718,103,4,2018-06-02,98.79,686.75,785.54,3
070610446718,103,5,2018-07-02,92.61,692.93,785.54,3
070610446718,103,6,2018-08-02,86.37,699.17,785.54,3
070610446718,103,7,2018-09-02,80.08,705.46,785.54,3
070610446718,103,8,2018-10-02,73.73,711.81,785.54,3
070610446718,103,9,2018-11-02,67.32,718.22,785.54,3
070610446718,103,10,2018-12-02,60.86,724.68,785.54,3
230479254906,109,9,2018-12-25,612.30,16780.51,17392.81,3
161046338951,114,3,2018-08-08,139.23,3815.75,3954.98,3
161046338951,114,4,2018-09-08,104.89,3850.09,3954.98,3
161046338951,114,5,2018-10-08,70.24,3884.74,3954.98,3
161046338951,114,6,2018-11-08,35.25,3919.73,3954.98,3
170759695646,116,9,2018-12-26,823.39,8784.36,9607.75,3
140780104499,117,3,2018-04-15,168.00,7000.00,7168.00,3
140780104499,117,4,2018-05-15,126.00,7000.00,7126.00,3
140780104499,117,5,2018-06-15,84.00,7000.00,7084.00,3
140780104499,117,6,2018-07-15,42.00,7000.00,7042.00,3
060966986726,113,2,2018-03-13,441.00,0.00,441.00,3
060966986726,113,3,2018-04-13,441.00,0.00,441.00,3
060966986726,113,4,2018-05-13,441.00,0.00,441.00,3
060966986726,113,5,2018-06-13,441.00,0.00,441.00,3
060966986726,113,6,2018-07-13,441.00,0.00,441.00,3
060966986726,113,7,2018-08-13,441.00,0.00,441.00,3
060966986726,113,8,2018-09-13,441.00,0.00,441.00,3
060966986726,113,9,2018-10-13,441.00,0.00,441.00,3
060966986726,113,10,2018-11-13,441.00,0.00,441.00,3
060966986726,113,11,2018-12-13,441.00,0.00,441.00,3
171038019697,104,3,2018-04-11,765.00,0.00,765.00,3
171038019697,104,4,2018-05-11,765.00,0.00,765.00,3
171038019697,104,5,2018-06-11,765.00,0.00,765.00,3
171038019697,104,6,2018-07-11,765.00,0.00,765.00,3
171038019697,104,7,2018-08-11,765.00,0.00,765.00,3
171038019697,104,8,2018-09-11,765.00,0.00,765.00,3
171038019697,104,9,2018-10-11,765.00,0.00,765.00,3
171038019697,104,10,2018-11-11,765.00,0.00,765.00,3
171038019697,104,11,2018-12-11,765.00,0.00,765.00,3
040308839473,100,4,2018-05-06,135.00,1500.00,1635.00,3
040308839473,100,5,2018-06-06,120.00,1500.00,1620.00,3
040308839473,100,6,2018-07-06,105.00,1500.00,1605.00,3
040308839473,100,7,2018-08-06,90.00,1500.00,1590.00,3
040308839473,100,8,2018-09-06,75.00,1500.00,1575.00,3
040308839473,100,9,2018-10-06,60.00,1500.00,1560.00,3
040308839473,100,10,2018-11-06,45.00,1500.00,1545.00,3
040308839473,100,11,2018-12-06,30.00,1500.00,1530.00,3
050603806218,104,7,2018-08-15,277.50,1541.67,1819.17,3
050603806218,104,8,2018-09-15,262.08,1541.67,1803.75,3
050603806218,104,9,2018-10-15,246.67,1541.67,1788.33,3
050603806218,104,10,2018-11-15,231.25,1541.67,1772.92,3
050603806218,104,11,2018-12-15,215.83,1541.67,1757.50,3
120627451619,109,7,2018-12-05,4868.50,115916.67,120785.17,3
230786911894,103,1,2018-04-14,7938.00,0.00,7938.00,3
230786911894,103,2,2018-05-14,7938.00,0.00,7938.00,3
230786911894,103,3,2018-06-14,7938.00,0.00,7938.00,3
230786911894,103,4,2018-07-14,7938.00,0.00,7938.00,3
230786911894,103,5,2018-08-14,7938.00,0.00,7938.00,3
230786911894,103,6,2018-09-14,7938.00,0.00,7938.00,3
230786911894,103,7,2018-10-14,7938.00,0.00,7938.00,3
230786911894,103,8,2018-11-14,7938.00,0.00,7938.00,3
230786911894,103,9,2018-12-14,7938.00,0.00,7938.00,3
250582703086,104,3,2018-07-10,5064.00,844000.00,849064.00,3
120895367640,114,2,2018-06-07,174.00,0.00,174.00,3
120895367640,114,3,2018-07-07,174.00,0.00,174.00,3
120895367640,114,4,2018-08-07,174.00,0.00,174.00,3
120895367640,114,5,2018-09-07,174.00,0.00,174.00,3
120895367640,114,6,2018-10-07,174.00,29000.00,29174.00,3
410071781027,107,8,2018-09-12,86.76,810.51,897.27,3
410071781027,107,9,2018-10-12,81.90,815.37,897.27,3
410071781027,107,10,2018-11-12,77.01,820.26,897.27,3
410071781027,107,11,2018-12-12,72.08,825.19,897.27,3
231913570595,106,2,2018-05-15,28014.00,0.00,28014.00,3
231913570595,106,3,2018-06-15,28014.00,0.00,28014.00,3
231913570595,106,4,2018-07-15,28014.00,0.00,28014.00,3
231913570595,106,5,2018-08-15,28014.00,0.00,28014.00,3
231913570595,106,6,2018-09-15,28014.00,4002000.00,4030014.00,3
091200529627,112,6,2018-11-16,2192.58,313226.51,315419.09,3
191399653674,102,1,2018-06-12,3288.00,22833.41,26121.41,3
191399653674,102,2,2018-07-12,3151.00,22833.33,25984.33,3
191399653674,102,3,2018-08-12,3014.00,22833.33,25847.33,3
191399653674,102,4,2018-09-12,2877.00,22833.33,25710.33,3
191399653674,102,5,2018-10-12,2740.00,22833.33,25573.33,3
191399653674,102,6,2018-11-12,2603.00,22833.33,25436.33,3
191399653674,102,7,2018-12-12,2466.00,22833.33,25299.33,3
430199779433,102,9,2018-11-12,1476.00,0.00,1476.00,3
430199779433,102,10,2018-12-12,1476.00,0.00,1476.00,3
071571886094,108,2,2018-07-01,1332.08,5791.67,7123.75,3
071571886094,108,3,2018-08-01,1274.17,5791.67,7065.83,3
071571886094,108,4,2018-09-01,1216.25,5791.67,7007.92,3
071571886094,108,5,2018-10-01,1158.33,5791.67,6950.00,3
071571886094,108,6,2018-11-01,1100.42,5791.67,6892.08,3
071571886094,108,7,2018-12-01,1042.50,5791.67,6834.17,3
161128499083,107,1,2018-06-23,696.00,0.00,696.00,3
161128499083,107,2,2018-07-23,696.00,0.00,696.00,3
161128499083,107,3,2018-08-23,696.00,0.00,696.00,3
161128499083,107,4,2018-09-23,696.00,0.00,696.00,3
161128499083,107,5,2018-10-23,696.00,0.00,696.00,3
161128499083,107,6,2018-11-23,696.00,0.00,696.00,3
161128499083,107,7,2018-12-23,696.00,0.00,696.00,3
410092191978,118,8,2018-12-10,436.25,3771.51,4207.76,3
130319119506,107,4,2018-11-19,1870.00,0.00,1870.00,3
130319119506,107,5,2018-12-19,1870.00,0.00,1870.00,3
121186585669,113,6,2018-10-07,12012.00,0.00,12012.00,3
121186585669,113,7,2018-11-07,12012.00,0.00,12012.00,3
121186585669,113,8,2018-12-07,12012.00,0.00,12012.00,3
080902168713,108,3,2018-08-10,220.00,1000.00,1220.00,3
080902168713,108,4,2018-09-10,210.00,1000.00,1210.00,3
080902168713,108,5,2018-10-10,200.00,1000.00,1200.00,3
080902168713,108,6,2018-11-10,190.00,1000.00,1190.00,3
080902168713,108,7,2018-12-10,180.00,1000.00,1180.00,3
180545017838,107,11,2018-12-27,361.67,18083.33,18445.00,3
110398372936,107,5,2018-11-10,208.61,12986.44,13195.05,3
110398372936,107,6,2018-12-10,104.71,13090.34,13195.05,3
271174562879,114,6,2018-12-08,373.33,53333.33,53706.67,3
131179069499,117,1,2018-07-22,96.00,0.00,96.00,3
131179069499,117,2,2018-08-22,96.00,0.00,96.00,3
131179069499,117,3,2018-09-22,96.00,0.00,96.00,3
131179069499,117,4,2018-10-22,96.00,0.00,96.00,3
131179069499,117,5,2018-11-22,96.00,0.00,96.00,3
131179069499,117,6,2018-12-22,96.00,0.00,96.00,3
060343161626,110,4,2018-06-28,921.55,6884.66,7806.21,3
060343161626,110,5,2018-07-28,880.24,6925.97,7806.21,3
060343161626,110,6,2018-08-28,838.68,6967.53,7806.21,3
060343161626,110,7,2018-09-28,796.88,7009.33,7806.21,3
060343161626,110,8,2018-10-28,754.82,7051.39,7806.21,3
060343161626,110,9,2018-11-28,712.51,7093.70,7806.21,3
060343161626,110,10,2018-12-28,669.95,7136.26,7806.21,3
070960770150,118,5,2018-09-04,336.00,28000.00,28336.00,3
070960770150,118,6,2018-10-04,168.00,28000.00,28168.00,3
150831238736,114,2,2018-03-06,4616.00,0.00,4616.00,3
150831238736,114,3,2018-04-06,4616.00,0.00,4616.00,3
150831238736,114,4,2018-05-06,4616.00,0.00,4616.00,3
150831238736,114,5,2018-06-06,4616.00,0.00,4616.00,3
150831238736,114,6,2018-07-06,4616.00,0.00,4616.00,3
150831238736,114,7,2018-08-06,4616.00,0.00,4616.00,3
150831238736,114,8,2018-09-06,4616.00,0.00,4616.00,3
150831238736,114,9,2018-10-06,4616.00,0.00,4616.00,3
150831238736,114,10,2018-11-06,4616.00,0.00,4616.00,3
150831238736,114,11,2018-12-06,4616.00,0.00,4616.00,3
231585467967,108,5,2018-10-04,695.59,49511.89,50207.48,3
231585467967,108,6,2018-11-04,349.02,49858.46,50207.48,3
230701710965,107,4,2018-07-05,12082.00,0.00,12082.00,3
230701710965,107,5,2018-08-05,12082.00,0.00,12082.00,3
230701710965,107,6,2018-09-05,12082.00,0.00,12082.00,3
230701710965,107,7,2018-10-05,12082.00,0.00,12082.00,3
230701710965,107,8,2018-11-05,12082.00,0.00,12082.00,3
230701710965,107,9,2018-12-05,12082.00,0.00,12082.00,3
360261541401,101,5,2018-12-03,24052.00,0.00,24052.00,3
120242166318,112,1,2018-07-30,240.00,2500.00,2740.00,3
120242166318,112,2,2018-08-30,220.00,2500.00,2720.00,3
120242166318,112,3,2018-09-30,200.00,2500.00,2700.00,3
120242166318,112,4,2018-10-30,180.00,2500.00,2680.00,3
120242166318,112,5,2018-11-30,160.00,2500.00,2660.00,3
120242166318,112,6,2018-12-30,140.00,2500.00,2640.00,3
190633617721,104,7,2018-12-21,2637.00,0.00,2637.00,3
060343783399,117,7,2018-10-30,9222.50,219583.33,228805.83,3
060343783399,117,8,2018-11-30,7685.42,219583.33,227268.75,3
060343783399,117,9,2018-12-30,6148.33,219583.33,225731.67,3
080326320817,110,2,2018-09-19,66.67,3333.33,3400.00,3
080326320817,110,3,2018-10-19,33.33,3333.33,3366.67,3
211069283819,107,8,2018-09-12,441.69,6493.86,6935.55,3
211069283819,107,9,2018-10-12,402.72,6532.83,6935.55,3
211069283819,107,10,2018-11-12,363.53,6572.02,6935.55,3
211069283819,107,11,2018-12-12,324.09,6611.46,6935.55,3
201356513304,106,4,2018-07-30,56.00,0.00,56.00,3
201356513304,106,5,2018-08-30,56.00,0.00,56.00,3
201356513304,106,6,2018-09-30,56.00,0.00,56.00,3
201356513304,106,7,2018-10-30,56.00,0.00,56.00,3
201356513304,106,8,2018-11-30,56.00,0.00,56.00,3
201356513304,106,9,2018-12-30,56.00,0.00,56.00,3
160853123301,111,9,2018-12-19,2209.23,78077.55,80286.78,3
160208125668,113,2,2018-03-19,420.00,0.00,420.00,3
160208125668,113,3,2018-04-19,420.00,70000.00,70420.00,3
430155137487,106,5,2018-07-19,10764.00,0.00,10764.00,3
430155137487,106,6,2018-08-19,10764.00,0.00,10764.00,3
430155137487,106,7,2018-09-19,10764.00,0.00,10764.00,3
430155137487,106,8,2018-10-19,10764.00,0.00,10764.00,3
430155137487,106,9,2018-11-19,10764.00,0.00,10764.00,3
430155137487,106,10,2018-12-19,10764.00,0.00,10764.00,3
200356950459,104,5,2018-10-10,193.33,1208.33,1401.67,3
200356950459,104,6,2018-11-10,183.67,1208.33,1392.00,3
200356950459,104,7,2018-12-10,174.00,1208.33,1382.33,3
150445906760,104,6,2018-09-17,395.83,2083.33,2479.17,3
150445906760,104,7,2018-10-17,375.00,2083.33,2458.33,3
150445906760,104,8,2018-11-17,354.17,2083.33,2437.50,3
150445906760,104,9,2018-12-17,333.33,2083.33,2416.67,3
290493249151,118,2,2018-03-09,18458.00,209750.00,228208.00,3
290493249151,118,3,2018-04-09,16780.00,209750.00,226530.00,3
290493249151,118,4,2018-05-09,15102.00,209750.00,224852.00,3
290493249151,118,5,2018-06-09,13424.00,209750.00,223174.00,3
290493249151,118,6,2018-07-09,11746.00,209750.00,221496.00,3
290493249151,118,7,2018-08-09,10068.00,209750.00,219818.00,3
290493249151,118,8,2018-09-09,8390.00,209750.00,218140.00,3
290493249151,118,9,2018-10-09,6712.00,209750.00,216462.00,3
290493249151,118,10,2018-11-09,5034.00,209750.00,214784.00,3
290493249151,118,11,2018-12-09,3356.00,209750.00,213106.00,3
091065703821,113,2,2018-08-09,11815.00,69500.00,81315.00,3
091065703821,113,3,2018-09-09,11120.00,69500.00,80620.00,3
091065703821,113,4,2018-10-09,10425.00,69500.00,79925.00,3
091065703821,113,5,2018-11-09,9730.00,69500.00,79230.00,3
091065703821,113,6,2018-12-09,9035.00,69500.00,78535.00,3
181443103557,107,2,2018-09-29,2493.33,22666.67,25160.00,3
181443103557,107,3,2018-10-29,2266.67,22666.67,24933.33,3
181443103557,107,4,2018-11-29,2040.00,22666.67,24706.67,3
181443103557,107,5,2018-12-29,1813.33,22666.67,24480.00,3
150948216587,105,3,2018-06-30,17178.67,178944.44,196123.11,3
150948216587,105,4,2018-07-31,16105.00,178944.44,195049.44,3
150948216587,105,5,2018-08-31,15031.33,178944.44,193975.78,3
150948216587,105,6,2018-09-30,13957.67,178944.44,192902.11,3
150948216587,105,7,2018-10-31,12884.00,178944.44,191828.44,3
150948216587,105,8,2018-11-30,11810.33,178944.44,190754.78,3
131108650801,103,2,2018-06-09,300.00,0.00,300.00,3
131108650801,103,3,2018-07-09,300.00,0.00,300.00,3
131108650801,103,4,2018-08-09,300.00,0.00,300.00,3
131108650801,103,5,2018-09-09,300.00,0.00,300.00,3
131108650801,103,6,2018-10-09,300.00,0.00,300.00,3
131108650801,103,7,2018-11-09,300.00,0.00,300.00,3
131108650801,103,8,2018-12-09,300.00,0.00,300.00,3
130234539818,109,1,2018-05-14,322.00,0.00,322.00,3
130234539818,109,2,2018-06-14,322.00,0.00,322.00,3
130234539818,109,3,2018-07-14,322.00,0.00,322.00,3
130234539818,109,4,2018-08-14,322.00,0.00,322.00,3
130234539818,109,5,2018-09-14,322.00,0.00,322.00,3
130234539818,109,6,2018-10-14,322.00,46000.00,46322.00,3
060209577716,101,10,2018-11-22,306.00,0.00,306.00,3
060209577716,101,11,2018-12-22,306.00,0.00,306.00,3
300895203167,110,2,2018-03-28,107.09,2634.74,2741.83,3
300895203167,110,3,2018-04-28,86.01,2655.82,2741.83,3
300895203167,110,4,2018-05-28,64.76,2677.07,2741.83,3
300895203167,110,5,2018-06-28,43.35,2698.48,2741.83,3
300895203167,110,6,2018-07-28,21.77,2720.06,2741.83,3
300994758037,101,4,2018-10-22,291.38,1541.67,1833.04,3
300994758037,101,5,2018-11-22,277.50,1541.67,1819.17,3
300994758037,101,6,2018-12-22,263.62,1541.67,1805.29,3
301460083664,118,1,2018-07-11,7515.00,66205.81,73720.81,3
301460083664,118,2,2018-08-11,6919.15,66801.66,73720.81,3
301460083664,118,3,2018-09-11,6317.93,67402.88,73720.81,3
301460083664,118,4,2018-10-11,5711.31,68009.50,73720.81,3
301460083664,118,5,2018-11-11,5099.22,68621.59,73720.81,3
301460083664,118,6,2018-12-11,4481.63,69239.18,73720.81,3
180916935483,111,2,2018-07-09,2112.00,0.00,2112.00,3
180916935483,111,3,2018-08-09,2112.00,0.00,2112.00,3
180916935483,111,4,2018-09-09,2112.00,0.00,2112.00,3
180916935483,111,5,2018-10-09,2112.00,0.00,2112.00,3
180916935483,111,6,2018-11-09,2112.00,0.00,2112.00,3
180916935483,111,7,2018-12-09,2112.00,0.00,2112.00,3
090456071463,106,1,2018-04-30,370.00,0.00,370.00,3
090456071463,106,2,2018-05-31,370.00,0.00,370.00,3
090456071463,106,3,2018-06-30,370.00,0.00,370.00,3
090456071463,106,4,2018-07-31,370.00,0.00,370.00,3
090456071463,106,5,2018-08-31,370.00,0.00,370.00,3
090456071463,106,6,2018-09-30,370.00,0.00,370.00,3
090456071463,106,7,2018-10-31,370.00,0.00,370.00,3
090456071463,106,8,2018-11-30,370.00,0.00,370.00,3
310032765994,109,1,2018-08-11,1686.00,0.00,1686.00,3
